lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,BRK.A,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,RDS.A,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1586274002.292378,167.135,266.28,2016.13,1195.35,199.73,169.97,281400,141.13,125.715,173.82,118.81,93.49,50.69,270.55,59.87,57.17,255.925,30.56,80.005,199.56,85.19,48.12,34.355,22.56,133.56,104.125,42.565,41.785,123.51,40.14,376.65,51.75,37.325,268.04,313.5,84.585,84.315,38.385,143.715,308.5,57.77,112.87,85.98,212.275,148.88,179.42,96.515,43.535,76.63,303.85
1586274062.499073,166.95,266.22,2014.45,1195.615,199.52,169.745,281400,141.12,125.545,174.13,118.78,93.335,50.69,270.86,59.825,57.11,255.925,30.535,79.975,199.63,85.13,48.17,34.37,22.56,133.42,104.375,42.485,41.7,123.51,40.14,376.39,51.705,37.275,268.74,313.36,84.7,84.315,38.385,143.66,307.965,57.7,112.87,86.16,212.235,148.855,178.74,96.5,43.535,76.61,304.24
1586274122.714171,166.99,266.27,2013.67,1196.02,199.52,169.68,281400,141.23,125.64,174.2,118.645,93.335,50.74,271.61,60.005,57.065,255.52,30.545,79.895,199.98,85.075,48.1,34.39,22.56,133.2,104.305,42.55,41.695,123.51,40.105,376.77,51.735,37.3,268.71,313.5,84.72,84.32,38.385,143.625,308.09,57.7,112.87,86.27,212.27,148.83,178.84,96.5,43.535,76.635,304.58
1586274182.956477,167.05,266.455,2014.32,1195.94,199.56,169.75,281400,141.23,125.66,173.98,118.805,93.4,50.78,271.49,60.11,57.11,255.94,30.59,80.015,200.03,85.19,48.09,34.42,22.57,133.19,104.34,42.59,41.76,123.51,40.105,376.04,51.775,37.345,269.2,313.03,84.74,84.44,38.445,143.7,308.38,57.82,112.87,86.475,212.53,148.755,179.285,96.67,43.535,76.7,304.595
1586274243.185198,167.07,266.6,2015.14,1195.71,199.56,169.79,281400,141.35,125.555,174.14,118.725,93.395,50.78,271.18,60.24,57.115,255.67,30.54,80.04,199.99,85.19,48.155,34.43,22.595,133.38,104.4,42.63,41.775,123.51,40.105,376.01,51.765,37.305,269.5,314.0,84.87,84.365,38.465,143.8,308.335,57.82,112.87,86.385,212.2,148.81,179.485,96.6,43.52,76.81,304.885
1586274303.525611,167.0,266.38,2015.14,1194.7,199.92,169.465,281400,141.35,125.45,174.08,118.68,93.395,50.815,271.02,60.17,57.065,255.405,30.48,79.99,199.62,85.205,48.13,34.295,22.585,133.36,104.275,42.61,41.705,123.51,40.105,376.01,51.745,37.275,268.92,314.0,84.935,84.3,38.475,143.555,307.955,57.785,113.525,86.195,212.2,148.745,179.27,96.43,43.52,76.875,304.755
1586274363.734685,167.0,266.205,2012.48,1194.7,199.92,169.0,281400,141.21,125.545,173.905,118.58,93.22,50.815,270.7,60.165,57.04,255.405,30.42,80.0,199.375,85.22,48.11,34.29,22.565,133.31,104.145,42.52,41.665,123.51,40.105,376.01,51.725,37.225,268.04,313.55,84.9,84.29,38.455,143.73,307.775,57.815,113.48,86.07,212.27,148.71,179.13,96.515,43.52,76.89,304.935
1586274423.965197,167.015,266.09,2012.48,1195.175,199.69,169.22,281400,141.31,125.53,173.94,118.52,93.23,50.74,270.945,60.255,57.06,255.54,30.44,80.0,199.66,85.2,48.09,34.35,22.56,133.42,104.225,42.53,41.735,123.51,40.105,376.11,51.715,37.295,268.525,313.9,84.845,84.225,38.355,143.73,307.7,57.825,113.48,86.035,212.49,148.71,179.06,96.51,43.52,76.97,305.14
1586274484.373749,167.02,266.31,2015.99,1195.88,199.69,169.43,281400,141.37,125.485,174.26,118.54,93.3,50.75,271.26,60.335,57.155,255.39,30.48,80.05,199.78,85.24,48.155,34.36,22.535,133.69,104.47,42.555,41.845,123.51,40.105,376.11,51.795,37.36,269.05,313.93,84.93,84.2,38.365,143.915,308.03,57.845,113.48,86.065,212.42,148.72,179.46,96.59,43.625,76.97,305.015
1586274544.595403,166.95,265.98,2015.23,1194.32,199.775,169.35,281400,141.285,125.14,174.01,118.36,93.3,50.74,271.125,60.325,57.085,255.105,30.425,79.99,199.78,85.24,48.12,34.3,22.46,133.58,104.335,42.485,41.835,123.51,40.105,376.11,51.805,37.29,269.14,313.82,84.67,84.085,38.285,143.705,307.33,57.715,113.48,85.85,212.21,148.64,179.29,96.485,43.625,76.915,304.365
1586274605.374023,166.945,266.035,2015.46,1194.685,199.76,169.395,281400,141.145,125.125,173.88,118.31,93.3,50.74,271.025,60.245,57.105,254.99,30.46,80.01,199.37,85.24,48.155,34.33,22.465,133.67,104.4,42.47,41.84,123.51,40.105,376.62,51.705,37.32,269.53,313.82,84.67,84.07,38.285,143.7,306.96,57.64,113.48,85.85,212.1,148.6,179.43,96.465,43.625,76.915,304.365
1586274665.913478,166.78,265.93,2013.76,1194.605,199.76,169.475,281400,141.115,125.125,173.765,118.29,93.3,50.74,270.96,60.145,57.1,254.64,30.43,80.0,199.28,85.14,48.17,34.335,22.415,133.61,104.385,42.405,41.775,123.51,40.105,376.62,51.68,37.295,268.63,313.185,84.46,84.05,38.285,143.795,307.26,57.575,113.48,85.85,212.08,148.6,179.43,96.44,43.575,76.97,304.44
1586274726.378097,166.555,265.82,2013.76,1193.86,199.45,169.37,281400,141.03,125.21,173.545,118.21,93.3,50.665,270.685,60.245,57.115,254.29,30.47,80.03,199.155,85.14,48.17,34.33,22.39,133.59,104.48,42.37,41.78,123.51,40.08,376.045,51.675,37.305,268.63,312.41,84.51,83.93,38.285,143.73,307.3,57.56,113.48,85.81,211.95,148.27,179.35,96.265,43.575,76.915,304.19
1586274786.587341,166.41,265.69,2013.76,1192.865,199.44,169.26,281400,140.825,125.305,173.29,118.185,92.905,50.66,270.86,60.32,57.115,253.745,30.48,79.985,198.905,85.095,48.06,34.335,22.395,133.23,104.44,42.43,41.775,123.51,40.08,376.045,51.655,37.315,267.89,311.3,84.41,83.76,38.285,143.67,307.115,57.535,113.48,85.805,211.95,148.27,179.62,96.07,43.575,76.83,304.04
1586274846.954323,166.295,265.435,2013.76,1192.865,199.175,169.26,281400,140.82,125.325,173.045,118.23,92.915,50.66,270.81,60.315,57.125,253.41,30.5,79.98,198.465,85.095,48.12,34.29,22.41,133.295,104.33,42.43,41.755,123.51,40.08,376.045,51.685,37.325,267.71,310.695,84.41,83.8,38.285,143.58,307.38,57.49,113.125,85.805,211.635,148.27,179.39,95.98,43.575,76.855,304.04
1586274907.166332,166.365,265.56,2011.8,1192.17,199.3,169.285,281400,140.72,125.45,173.155,118.345,93.005,50.69,270.99,60.44,57.215,253.165,30.54,79.93,198.77,85.095,48.135,34.31,22.41,133.18,104.33,42.46,41.795,123.51,40.08,375.405,51.695,37.355,267.76,310.105,84.53,83.75,38.285,143.415,307.39,57.435,113.125,85.845,211.66,148.415,179.455,95.98,43.575,76.675,304.44
1586274967.550695,166.24,265.41,2009.87,1190.68,199.3,169.185,281400,140.69,125.45,172.94,118.13,93.17,50.62,270.6,60.455,57.245,252.705,30.53,79.975,198.895,85.095,48.08,34.25,22.415,133.08,104.48,42.45,41.775,123.51,40.08,375.405,51.67,37.36,267.585,309.08,84.575,83.625,38.195,143.355,307.37,57.51,113.135,85.8,211.66,148.21,179.03,95.86,43.575,76.725,303.5
1586275027.799159,166.22,265.835,2009.87,1190.68,199.33,169.39,281400,140.77,125.43,173.18,118.235,93.24,50.62,270.77,60.515,57.255,252.83,30.515,79.975,199.03,85.095,48.18,34.315,22.45,133.52,104.81,42.49,41.835,123.51,40.08,375.405,51.69,37.42,267.585,308.48,84.6,83.76,38.23,143.44,307.525,57.64,113.135,85.955,211.65,148.21,179.03,95.86,43.575,76.8,303.5
1586275088.11594,166.16,265.835,2013.0,1193.745,199.33,169.47,281400,140.995,125.485,173.335,118.325,93.25,50.62,270.96,60.545,57.315,253.37,30.52,79.98,198.93,85.08,48.225,34.315,22.39,133.78,104.785,42.49,41.86,123.51,40.08,375.405,51.715,37.43,267.72,308.785,84.73,83.785,38.265,143.535,307.29,57.52,113.18,85.965,211.93,148.325,179.9,95.92,43.575,76.75,303.635
1586275148.767507,165.91,265.64,2013.0,1193.745,199.38,169.375,281400,140.995,125.39,172.81,118.125,93.02,50.645,270.47,60.495,57.295,252.225,30.5,79.93,198.585,85.08,48.18,34.36,22.38,133.7,104.37,42.39,41.77,123.51,40.08,375.765,51.69,37.365,267.055,309.38,84.595,83.8,38.165,143.385,307.29,57.485,113.18,85.85,211.93,148.39,179.9,95.59,43.575,76.665,303.635
1586275210.056176,166.085,265.86,2013.25,1193.745,199.46,169.72,281400,140.93,125.46,172.71,118.035,93.065,50.69,271.04,60.54,57.34,252.86,30.465,79.955,199.08,84.97,48.15,34.36,22.44,133.96,104.52,42.46,41.765,123.51,40.08,375.805,51.675,37.375,267.055,310.22,84.64,83.62,38.195,143.41,307.63,57.605,112.925,85.915,211.835,148.41,179.43,95.71,43.565,76.69,302.73
1586275270.376582,166.26,266.03,2013.25,1193.035,199.37,169.95,281400,141.255,125.6,172.98,118.06,93.425,50.75,271.06,60.665,57.425,253.515,30.49,80.07,199.0,84.97,48.205,34.42,22.5,133.68,104.625,42.53,41.87,123.51,40.08,375.805,51.675,37.495,267.055,309.54,84.655,83.625,38.195,143.58,308.0,57.725,112.925,86.03,212.25,148.6,179.91,96.06,43.565,76.73,303.08
1586275330.583072,166.245,265.97,2013.25,1194.445,199.3,169.915,281400,141.27,125.6,172.81,118.035,93.41,50.73,271.13,60.605,57.515,253.515,30.52,80.06,198.69,84.97,48.205,34.41,22.57,133.705,104.485,42.47,41.86,123.51,40.08,375.87,51.69,37.495,267.66,309.24,84.73,83.61,38.205,143.715,308.0,57.795,112.925,85.995,212.67,148.455,179.485,95.98,43.615,76.86,302.96
1586275390.818435,166.535,266.025,2015.39,1195.75,199.435,170.09,281400,141.415,125.6,172.78,118.03,93.42,50.73,270.45,60.665,57.555,253.655,30.505,80.145,199.205,85.2,48.27,34.445,22.585,133.89,104.58,42.465,41.89,123.51,40.08,375.87,51.7,37.515,267.76,310.06,84.665,83.61,38.185,143.87,308.81,57.865,112.925,86.05,212.67,148.41,179.78,96.19,43.615,76.91,302.96
1586275450.966942,166.67,266.345,2015.39,1196.71,199.34,170.07,281400,141.41,125.745,172.89,118.165,93.445,50.73,270.48,60.665,57.555,253.2,30.51,80.145,199.23,85.2,48.315,34.5,22.625,133.85,104.52,42.46,41.945,123.51,40.08,376.54,51.75,37.515,267.65,310.74,84.745,83.71,38.175,143.975,309.0,57.895,112.925,86.085,212.76,148.64,179.72,96.2,43.615,76.915,303.395
1586275511.172997,166.89,266.52,2017.69,1196.46,199.34,170.19,281400,141.46,125.745,172.89,118.27,93.42,50.81,271.3,60.935,57.555,253.395,30.53,80.335,199.45,85.2,48.365,34.5,22.64,133.855,104.66,42.46,41.945,123.51,40.08,376.54,51.735,37.515,268.415,311.295,84.95,83.635,38.22,143.955,309.31,57.995,113.335,86.215,212.76,148.965,179.61,96.3,43.615,76.985,303.25
1586275571.376918,167.16,266.73,2020.255,1199.58,199.61,170.37,281400,141.705,126.0,172.89,118.39,93.485,50.81,271.995,61.14,57.645,253.97,30.595,80.4,199.82,85.295,48.39,34.525,22.725,134.28,104.865,42.6,42.015,123.51,40.08,376.54,51.82,37.565,268.49,312.08,85.08,83.65,38.27,144.18,309.13,57.985,113.335,86.34,212.76,149.19,179.635,96.555,43.615,77.095,303.25
1586275631.58232,167.155,266.955,2020.255,1200.81,199.73,170.73,281400,141.775,126.05,173.32,118.355,93.555,50.9,272.22,61.17,57.635,253.97,30.58,80.5,199.82,85.3,48.455,34.525,22.765,134.28,104.835,42.63,42.055,123.51,40.08,376.54,51.815,37.595,268.49,312.25,85.045,83.73,38.225,144.18,309.17,58.08,113.335,86.38,212.76,149.32,179.965,96.53,43.765,76.98,304.18
1586275692.041393,167.21,266.97,2020.255,1200.215,199.71,170.91,281400,141.81,126.31,173.24,118.405,93.53,50.88,271.82,61.005,57.595,254.465,30.58,80.485,199.89,85.3,48.51,34.57,22.775,134.45,104.65,42.625,42.04,123.51,40.08,376.54,51.8,37.52,268.49,312.47,85.035,84.015,38.185,144.26,309.17,58.065,113.335,86.295,212.76,149.59,179.505,96.715,43.765,77.01,304.18
1586275752.272531,167.47,267.25,2020.255,1200.215,199.72,170.91,281400,141.81,126.355,173.485,118.345,93.47,50.88,271.83,60.98,57.485,254.855,30.6,80.57,199.89,85.3,48.54,34.625,22.74,134.74,104.665,42.61,42.065,123.51,40.08,376.54,51.815,37.57,268.36,312.905,85.06,84.02,38.205,144.285,309.46,58.16,113.335,86.305,212.76,149.69,179.835,96.98,43.765,77.075,304.56
1586275812.483107,167.52,267.285,2022.85,1202.17,199.86,170.98,281400,141.86,126.355,173.51,118.35,93.49,50.95,272.485,61.155,57.485,254.77,30.59,80.57,200.38,85.3,48.48,34.62,22.785,134.59,104.76,42.63,42.1,124.3,40.08,378.2,51.815,37.6,268.87,312.5,85.105,84.015,38.23,144.345,309.36,58.12,113.335,86.32,213.61,149.69,179.805,96.98,43.765,77.035,304.15
1586275872.833817,167.4,266.98,2022.04,1201.08,199.86,170.94,281400,141.86,126.275,173.51,118.31,93.35,50.935,272.42,61.235,57.455,254.205,30.55,80.52,200.33,85.3,48.425,34.585,22.805,134.41,104.92,42.555,42.07,124.3,40.08,378.2,51.74,37.53,268.825,312.82,85.25,84.115,38.175,144.21,309.515,58.04,113.335,86.145,213.36,149.69,179.805,96.925,43.765,76.925,304.25
1586275933.351755,167.255,267.075,2022.04,1201.16,199.86,171.01,281400,141.825,126.335,173.28,118.26,93.25,50.95,272.25,61.275,57.495,254.205,30.575,80.37,200.43,85.3,48.455,34.615,22.81,134.72,104.705,42.61,42.105,124.3,40.08,378.2,51.79,37.545,268.825,312.51,85.14,84.11,38.175,144.295,309.515,58.0,113.335,86.15,213.5,149.49,179.37,97.03,43.765,76.88,305.31
1586275993.562661,167.27,267.04,2023.01,1201.34,199.705,170.92,281400,141.82,126.36,173.47,118.2,93.29,50.95,272.46,61.195,57.44,254.205,30.53,80.34,200.52,85.3,48.47,34.635,22.785,134.55,104.705,42.635,42.105,124.3,40.36,378.2,51.8,37.555,268.99,312.45,85.055,84.095,38.205,144.29,309.92,58.055,113.62,86.12,213.5,149.44,179.37,97.075,43.765,76.915,305.05
1586276053.784154,167.13,267.04,2021.23,1201.34,199.705,170.915,281400,141.66,126.36,173.47,118.25,93.39,50.91,272.27,61.235,57.45,254.205,30.54,80.25,200.48,85.3,48.495,34.655,22.795,134.535,104.71,42.63,42.08,124.3,40.36,377.225,51.79,37.515,269.275,312.495,85.26,84.085,38.235,144.19,309.67,58.01,113.62,86.12,213.8,149.44,179.37,97.27,43.765,76.79,305.05
1586276114.695253,167.435,267.175,2021.23,1200.43,199.705,171.065,281400,141.54,126.25,173.39,118.255,93.39,50.9,272.32,61.295,57.42,254.205,30.55,80.27,200.01,85.3,48.48,34.67,22.845,134.545,104.77,42.65,42.14,124.3,40.36,377.225,51.805,37.565,269.45,312.775,85.34,84.08,38.325,144.19,309.65,58.05,113.62,86.16,213.58,149.38,179.0,97.28,43.765,76.84,304.765
1586276174.909338,167.47,267.115,2023.095,1200.43,199.73,171.2,281400,141.805,126.24,173.44,118.19,93.52,50.985,272.405,61.295,57.48,254.475,30.6,80.27,200.59,85.46,48.495,34.695,22.845,134.57,104.82,42.695,42.155,124.3,40.33,377.225,51.835,37.595,270.09,312.485,85.61,84.095,38.325,144.22,309.65,58.065,113.62,86.27,213.58,149.64,179.0,97.32,43.765,76.845,305.095
1586276235.135024,167.605,267.395,2023.99,1203.26,199.86,171.35,281400,141.87,126.17,173.69,118.355,93.605,51.05,273.045,61.325,57.53,254.65,30.64,80.48,200.59,85.46,48.515,34.75,22.83,134.675,104.985,42.73,42.195,124.3,40.33,377.225,51.875,37.655,271.07,313.08,85.61,84.19,38.315,144.25,310.0,58.115,113.62,86.35,213.58,149.885,179.61,97.435,43.75,76.865,305.185
1586276295.964986,167.63,267.56,2026.495,1202.72,199.935,171.0,281400,141.805,126.105,173.92,118.525,93.5,51.055,273.29,61.295,57.545,253.845,30.64,80.455,200.525,85.46,48.53,34.75,22.835,134.77,104.86,42.74,42.175,124.3,40.33,377.225,51.855,37.62,271.27,313.0,85.65,84.23,38.305,144.215,310.0,58.105,113.62,86.34,213.58,149.85,179.9,97.435,43.75,76.91,305.185
1586276356.17062,167.71,267.53,2026.495,1202.97,199.935,170.935,281400,141.91,126.26,173.8,118.75,93.41,51.05,273.39,61.325,57.505,253.66,30.64,80.475,200.525,85.535,48.565,34.77,22.845,134.74,104.935,42.74,42.215,124.3,40.33,377.225,51.865,37.62,271.01,313.05,85.475,84.26,38.255,144.3,309.745,58.12,113.62,86.315,214.04,149.91,180.04,97.56,43.75,76.84,305.3
1586276416.394993,167.67,267.49,2025.89,1202.97,199.9,170.74,281400,141.84,126.175,173.8,118.655,93.37,50.97,273.55,61.405,57.505,253.285,30.63,80.475,200.88,85.54,48.495,34.765,22.83,134.795,104.89,42.695,42.2,124.3,40.33,377.225,51.81,37.655,271.09,313.05,85.4,84.225,38.285,144.24,309.84,58.085,113.62,86.52,214.04,149.91,179.89,97.6,43.75,76.84,304.83
1586276476.874411,167.59,267.405,2026.155,1202.97,199.915,170.83,281400,141.84,126.28,173.73,118.63,93.425,51.0,273.74,61.385,57.53,253.285,30.62,80.475,200.92,85.54,48.48,34.775,22.825,134.845,104.78,42.655,42.19,124.3,40.33,377.225,51.845,37.62,270.93,312.405,85.25,84.3,38.275,144.155,309.92,58.07,113.62,86.5,214.04,149.78,179.89,97.53,43.75,76.86,304.83
1586276537.1485,167.8,267.44,2026.155,1203.32,199.9,171.155,281400,141.84,126.275,173.73,118.6,93.32,51.0,273.13,61.445,57.545,254.04,30.63,80.475,200.92,85.54,48.52,34.77,22.825,135.06,104.78,42.71,42.23,124.3,40.33,377.225,51.84,37.65,271.245,312.51,85.3,84.265,38.255,144.15,309.92,58.065,113.85,86.36,214.04,149.67,180.035,97.53,43.735,76.87,305.19
1586276597.445498,167.58,267.26,2026.97,1203.58,199.86,171.34,281400,141.8,126.275,173.5,118.35,93.27,51.04,273.15,61.34,57.52,254.26,30.57,80.465,200.61,85.475,48.405,34.74,22.775,134.76,104.73,42.675,42.2,124.33,40.33,377.225,51.87,37.59,270.765,313.075,85.29,84.22,38.255,144.305,309.7,58.055,113.85,86.435,214.04,149.74,180.035,98.05,43.735,76.82,305.2
1586276657.651712,167.35,266.885,2026.71,1201.78,199.81,170.83,281400,141.86,125.985,173.23,118.235,93.165,50.97,272.425,61.315,57.465,254.06,30.525,80.36,200.43,85.35,48.385,34.715,22.78,134.615,104.515,42.645,42.2,124.24,40.385,376.74,51.79,37.505,270.11,312.475,85.28,84.1,38.255,144.1,309.21,57.95,113.665,86.355,213.71,149.54,179.88,97.84,43.735,76.82,304.42
1586276717.855965,167.19,266.85,2024.345,1200.8,199.85,170.61,281400,141.78,125.94,173.025,118.14,92.94,50.935,272.075,61.295,57.425,253.35,30.495,80.35,200.12,85.35,48.36,34.75,22.79,134.53,104.515,42.635,42.17,124.24,40.385,377.455,51.81,37.515,269.91,312.715,85.005,83.995,38.265,144.01,308.92,57.95,113.665,86.31,213.71,149.53,179.625,97.58,43.735,76.79,304.315
1586276778.085326,167.05,266.57,2022.865,1200.8,199.85,170.735,281400,141.78,125.97,172.9,118.075,93.02,50.925,272.135,61.315,57.445,253.11,30.505,80.35,200.12,85.35,48.34,34.73,22.755,134.53,104.515,42.64,42.175,124.24,40.36,377.29,51.815,37.5,270.1,312.715,85.23,83.95,38.225,144.01,308.92,57.94,113.665,86.3,213.71,149.53,179.73,97.405,43.705,76.82,304.315
1586276838.291945,166.945,266.34,2022.865,1201.455,199.845,170.58,281400,141.8,126.15,172.59,118.01,93.005,50.915,271.8,61.265,57.435,252.145,30.57,80.305,200.12,85.25,48.34,34.73,22.745,134.64,104.36,42.65,42.135,124.24,40.36,377.255,51.84,37.51,269.56,312.62,85.035,83.89,38.2,144.01,308.92,57.93,113.665,86.3,213.71,149.71,179.73,97.04,43.705,76.815,304.66
1586276898.535768,166.87,266.27,2022.62,1201.455,199.855,170.4,281400,141.56,126.295,172.58,118.17,92.89,50.91,271.49,61.325,57.445,252.145,30.55,80.28,200.09,85.25,48.33,34.74,22.715,134.72,104.285,42.63,42.085,124.24,40.36,376.925,51.795,37.485,269.59,312.51,84.83,83.87,38.23,143.93,309.145,57.86,113.665,86.32,213.71,149.56,179.73,97.23,43.705,76.81,304.61
1586276958.742095,167.07,266.48,2024.32,1202.12,200.02,170.55,281400,141.52,126.315,172.83,118.115,93.065,50.97,271.005,61.425,57.485,252.71,30.53,80.29,200.37,85.25,48.335,34.76,22.735,134.69,104.285,42.66,42.14,124.24,40.36,377.425,51.845,37.485,269.81,312.68,85.01,83.945,38.265,143.93,309.145,57.86,113.665,86.42,213.71,149.56,178.93,97.32,43.705,76.83,304.235
1586277019.101248,167.195,266.8,2024.32,1202.42,200.155,170.81,281400,141.585,126.265,173.17,118.035,93.115,51.0,271.39,61.435,57.525,252.71,30.56,80.4,200.62,85.25,48.405,34.83,22.745,134.83,104.49,42.73,42.145,124.24,40.36,377.425,51.88,37.525,270.1,313.0,85.15,83.89,38.295,144.11,309.32,58.04,113.665,86.435,213.71,149.98,179.32,97.475,43.705,76.86,304.925
1586277079.332548,167.07,266.85,2024.32,1201.24,200.21,170.445,281400,141.585,126.2,173.18,117.825,93.14,51.01,271.58,61.315,57.555,252.71,30.6,80.4,200.565,85.205,48.335,34.82,22.75,134.58,104.7,42.735,42.095,124.24,40.36,377.425,51.85,37.525,269.41,312.42,84.99,83.875,38.335,144.17,309.06,58.035,113.665,86.435,214.23,149.98,179.11,97.42,43.705,76.81,304.91
1586277139.525968,167.105,266.855,2024.32,1202.085,199.995,170.445,281400,141.2,126.01,173.11,117.685,93.115,51.01,271.55,61.185,57.505,253.38,30.58,80.37,200.565,85.18,48.29,34.805,22.695,134.305,104.64,42.75,42.135,124.24,40.36,377.425,51.825,37.535,269.53,312.52,84.98,83.93,38.295,144.17,308.64,57.98,113.665,86.41,214.1,149.9,179.27,97.55,43.705,76.62,304.91
1586277199.731578,166.95,266.625,2022.98,1199.52,199.87,170.545,281400,141.47,125.86,173.11,117.63,92.99,50.99,271.55,61.07,57.485,253.94,30.595,80.395,200.25,85.17,48.29,34.83,22.69,134.0,104.595,42.71,42.105,124.24,40.36,377.425,51.79,37.5,269.31,312.4,84.98,83.81,38.255,144.25,308.64,57.99,113.665,86.285,214.19,149.67,179.27,97.65,43.655,76.57,304.59
1586277259.938103,166.96,266.315,2022.98,1198.71,199.66,170.33,281400,141.34,125.805,173.11,117.64,92.86,50.99,270.665,61.0,57.435,253.94,30.54,80.395,200.25,85.17,48.225,34.77,22.66,134.18,104.17,42.67,42.075,124.24,40.36,377.425,51.78,37.415,269.31,312.115,84.98,83.88,38.245,144.125,308.39,57.975,113.665,86.11,214.19,149.71,179.07,97.6,43.63,76.57,304.59
1586277320.165987,166.89,266.29,2022.98,1197.695,199.81,170.55,281400,141.385,125.91,173.0,117.57,93.01,50.88,270.715,61.035,57.39,253.105,30.485,80.48,199.79,85.08,48.085,34.77,22.7,134.1,104.17,42.68,42.125,124.24,40.36,377.425,51.78,37.375,269.31,311.11,84.515,83.8,38.195,144.125,308.4,58.06,113.665,86.055,214.19,149.46,178.77,97.58,43.63,76.52,304.575
1586277380.37427,166.71,266.165,2022.98,1199.03,199.73,170.475,281400,141.01,125.85,173.0,117.3,92.84,50.865,270.81,60.915,57.305,252.31,30.52,80.48,199.79,85.02,48.06,34.77,22.665,134.1,104.03,42.645,42.05,124.24,40.36,377.425,51.79,37.395,268.48,311.455,84.51,83.825,38.185,144.125,308.195,58.01,113.665,86.1,214.19,149.46,178.66,97.54,43.63,76.49,304.575
1586277440.572569,166.83,265.99,2021.945,1198.515,199.51,170.44,281400,141.215,126.005,172.62,117.42,93.04,50.85,270.69,60.89,57.355,252.31,30.57,80.49,199.565,85.02,48.035,34.815,22.695,134.03,103.98,42.74,42.075,124.24,40.36,378.0,51.83,37.445,268.295,311.01,84.55,83.91,38.155,144.125,308.91,58.065,113.665,86.19,214.19,149.46,178.61,97.545,43.63,76.545,304.585
1586277500.776168,166.935,266.29,2025.04,1200.72,199.74,170.89,281400,141.31,126.155,172.905,117.47,93.345,50.89,271.3,60.95,57.35,253.41,30.61,80.395,199.565,85.02,47.95,34.835,22.75,134.02,104.18,42.83,42.105,124.24,40.36,378.0,51.9,37.54,268.61,311.01,84.85,83.92,38.215,144.35,308.91,58.05,113.665,86.345,214.19,149.46,179.225,97.545,43.63,76.68,304.585
1586277561.021681,166.9,266.28,2024.01,1200.14,199.79,170.825,281400,141.195,126.135,173.08,117.41,93.335,50.92,271.43,60.87,57.3,253.51,30.555,80.31,199.565,85.16,47.97,34.785,22.72,134.025,104.18,42.8,42.075,124.24,40.36,378.0,51.88,37.515,268.525,311.22,84.85,83.92,38.215,144.395,308.91,58.055,113.665,86.29,214.19,149.46,179.225,97.76,43.63,76.735,304.585
1586277621.293964,166.86,266.33,2024.01,1197.97,199.79,170.645,281400,141.195,126.27,172.89,117.495,93.27,50.9,270.645,60.875,57.385,253.385,30.495,80.26,199.47,85.16,48.045,34.77,22.665,134.18,104.1,42.78,42.06,124.24,40.36,378.0,51.875,37.56,268.41,311.25,84.85,83.88,38.205,144.23,309.34,58.0,113.405,86.2,214.28,149.245,179.225,97.635,43.63,76.725,304.585
1586277681.519991,166.78,266.405,2024.01,1199.06,199.92,170.65,281400,141.13,126.27,172.78,117.495,93.12,50.9,270.56,60.86,57.415,253.31,30.485,80.135,199.47,85.16,48.02,34.745,22.635,134.18,103.885,42.785,42.06,124.24,40.36,378.0,51.855,37.505,268.745,311.815,84.55,83.83,38.2,144.175,309.34,57.96,113.405,86.25,214.28,149.0,179.09,97.62,43.63,76.725,304.585
1586277741.745758,166.825,266.32,2023.55,1200.0,200.01,170.805,281400,140.95,126.27,172.895,117.51,93.22,50.9,271.21,60.97,57.46,253.25,30.52,79.925,199.32,85.21,48.01,34.745,22.685,134.42,103.97,42.78,42.07,124.24,40.36,378.0,51.875,37.605,268.75,311.99,84.505,83.84,38.205,144.175,309.4,57.875,113.405,86.25,214.21,149.185,179.0,97.445,43.63,76.67,305.14
1586277801.951609,167.175,266.73,2025.0,1201.645,200.09,171.19,281400,140.92,126.35,173.12,117.55,93.38,50.905,271.09,61.0,57.515,253.77,30.59,80.135,199.24,85.27,48.015,34.725,22.735,134.48,103.97,42.86,42.17,124.24,40.36,378.0,51.915,37.685,269.29,312.48,84.345,83.89,38.215,143.98,309.52,57.925,113.405,86.19,214.84,149.425,178.91,97.55,43.63,76.745,305.14
1586277862.154376,166.995,266.54,2025.0,1201.645,200.09,171.115,281400,140.93,126.22,173.3,117.39,93.415,50.94,271.65,61.02,57.515,254.36,30.585,80.17,199.82,85.27,48.055,34.74,22.745,134.5,103.97,42.79,42.115,124.24,40.36,378.0,51.895,37.67,269.29,312.55,84.56,83.77,38.265,143.98,309.52,57.985,113.405,86.43,214.49,149.425,178.96,97.435,43.63,76.715,304.625
